,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62
0,22.0,87.30056435875571,60.0,87.39778831437837,82.0,86.93068009804222,103.0,87.29936308421821,138.0,87.09702374297206,153.0,87.50081133935464,172.0,87.33781695108718,188.0,88.63732091904126,210.0,99.67627060817534,225.0,88.83740977668907,260.0,88.26476498143671,275.0,91.9783532113197,292.0,94.24805296743688,310.0,88.08210539266094,326.0,90.18878238018794,345.0,89.97477422968711,363.0,90.01968193126999,384.0,89.83613822650818,399.0,88.40369077511798,414.0,91.3526338494409,433.0,89.71824602270232,448.0,92.81338940012796,463.0,90.69183966288898,494.0,89.14018025505146,525.0,89.94121955241229,547.0,89.63448620216832,576.0,89.780157539848,602.0,90.027138760328,617.0,90.17751117022482,636.0,90.11840941241417,637,-531.4552233802004,109.78482108603777
1,22.0,87.30056435875571,60.0,87.39778831437837,82.0,86.93068009804222,103.0,87.29936308421821,138.0,87.09702374297206,153.0,87.50081133935464,172.0,87.33781695108718,188.0,88.63732091904126,210.0,99.67627060817534,225.0,88.83740977668907,260.0,88.26476498143671,275.0,91.9783532113197,292.0,94.24805296743688,310.0,88.08210539266094,326.0,90.18878238018794,345.0,89.97477422968711,363.0,90.01968193126999,384.0,89.83613822650818,399.0,88.40369077511798,414.0,91.3526338494409,433.0,89.71824602270232,448.0,92.81338940012796,463.0,90.69183966288898,494.0,89.14018025505146,525.0,89.94121955241229,547.0,89.63448620216832,575.0,89.49641568760035,598.0,89.47692631423013,615.0,89.0619563069514,630.0,91.27884002159442,637,51.047075989749885,7.273251897311227
2,22.0,87.30056435875571,60.0,87.39778831437837,82.0,86.93068009804222,103.0,87.29936308421821,138.0,87.09702374297206,153.0,87.50081133935464,172.0,87.33781695108718,188.0,88.63732091904126,210.0,99.67627060817534,225.0,88.83740977668907,260.0,88.26476498143671,275.0,91.9783532113197,292.0,94.24805296743688,310.0,88.08210539266094,326.0,90.18878238018794,345.0,89.97477422968711,363.0,90.01968193126999,384.0,89.83613822650818,399.0,88.40369077511798,414.0,91.3526338494409,433.0,89.71824602270232,448.0,92.81338940012796,463.0,90.69183966288898,494.0,89.14018025505146,525.0,89.94121955241229,547.0,89.63448620216832,576.0,89.780157539848,602.0,90.027138760328,617.0,90.17751117022482,635.0,91.43137529760537,637,-109.91572474406641,35.373001752323596
3,22.0,87.30056435875571,60.0,87.39778831437837,82.0,86.93068009804222,103.0,87.29936308421821,138.0,87.09702374297206,153.0,87.50081133935464,172.0,87.33781695108718,188.0,88.63732091904126,210.0,99.67627060817534,225.0,88.83740977668907,260.0,88.26476498143671,275.0,91.9783532113197,292.0,94.24805296743688,310.0,88.08210539266094,326.0,90.18878238018794,345.0,89.97477422968711,363.0,90.01968193126999,384.0,89.83613822650818,399.0,88.40369077511798,414.0,91.3526338494409,433.0,89.71824602270232,448.0,92.81338940012796,463.0,90.69183966288898,494.0,89.14018025505146,525.0,89.94121955241229,547.0,89.63448620216832,576.0,89.780157539848,602.0,90.027138760328,617.0,90.17751117022482,632.0,91.63748871291648,637,19.739279776861224,12.627636918028129
4,22.0,87.30056435875571,60.0,87.39778831437837,82.0,86.93068009804222,103.0,87.29936308421821,138.0,87.09702374297206,153.0,87.50081133935464,172.0,87.33781695108718,188.0,88.63732091904126,210.0,99.67627060817534,225.0,88.83740977668907,260.0,88.26476498143671,275.0,91.9783532113197,292.0,94.24805296743688,310.0,88.08210539266094,326.0,90.18878238018794,345.0,89.97477422968711,363.0,90.01968193126999,384.0,89.83613822650818,399.0,88.40369077511798,414.0,91.3526338494409,433.0,89.71824602270232,448.0,92.81338940012796,463.0,90.69183966288898,494.0,89.14018025505146,525.0,89.94121955241229,547.0,89.63448620216832,575.0,89.49641568760035,599.0,89.8195449597099,616.0,90.36401749228219,631.0,91.80738030261591,637,35.61030704024216,9.895056977971263
